date,cpi,inflation_pct,t_years,trend,fitted,residual,synthetic,synthetic_residual
2014-11-01,101.9,1.9000000000000057,4.833333333333333,100.90833333333335,100.85725964207425,1.0427403579257515,101.41720197171367,0.2019184553327591
2014-12-01,103.0,3.0,4.916666666666667,100.90833333333335,101.13070107286389,1.8692989271361142,100.34706440289567,-1.3628430273774086
2015-01-01,103.1,3.0999999999999943,5.0,100.90833333333335,101.34455924742358,1.755440752576419,101.20948691962388,-0.8642269572108745
2015-02-01,105.3,5.299999999999997,5.083333333333333,100.90833333333335,101.44153104058525,3.8584689594147505,99.76981734159119,-2.43940387091736
2015-03-01,110.8,10.799999999999997,5.166666666666667,100.90833333333335,101.39563293868264,9.404367061317359,100.2342976968615,-1.8458226592706524
2015-04-01,114.0,14.0,5.25,100.90833333333335,101.2191633010547,12.780836698945294,100.17047794307554,-1.5505258348382682
2015-05-01,102.2,2.200000000000003,5.333333333333333,100.90833333333335,100.95940702459244,1.2405929754075657,100.12520521324475,-1.1028912617309743
2015-06-01,100.4,0.4000000000000057,5.416666666666667,100.90833333333335,100.6859655938028,-0.28596559380279984,99.6493082518072,-1.0841643092763604
2015-07-01,99.0,-1.0,5.5,100.90833333333335,100.47210741924312,-1.472107419243116,100.07965318481399,-0.29001292970788484
2015-08-01,99.2,-0.7999999999999972,5.583333333333333,100.90833333333335,100.37513562608144,-1.1751356260814418,99.37986651069946,-0.854292268148626
2015-09-01,102.3,2.299999999999997,5.666666666666667,100.90833333333335,100.42103372798405,1.8789662720159441,99.76571818398062,-0.597541451243842
2015-10-01,98.7,-1.2999999999999972,5.75,100.90833333333335,100.59750336561198,-1.897503365611982,100.28014573820072,-0.4422304752421127
2015-11-01,102.0,2.0,5.833333333333333,100.90833333333335,100.85725964207427,1.1427403579257316,101.1628381787775,-0.052445337603401754
2015-12-01,100.7,0.7000000000000028,5.916666666666667,100.90833333333335,101.13070107286389,-0.43070107286388293,103.10759517703318,1.3976877467600985
2016-01-01,100.9,0.9000000000000057,6.0,100.90833333333335,101.34455924742358,-0.44455924742356956,102.28256777152907,0.2088538946943146
2016-02-01,99.6,-0.4000000000000057,6.083333333333333,100.90833333333335,101.44153104058525,-1.8415310405852523,101.51531089144213,-0.6939103210664257
2016-03-01,101.0,1.0,6.166666666666667,100.90833333333335,101.39563293868264,-0.39563293868263827,100.6728795596027,-1.4072407965294502
2016-04-01,103.5,3.5,6.25,100.90833333333335,101.2191633010547,2.2808366989452935,100.60345962805002,-1.1175441498637895
