date,cpi,development,hampel_clean,hampel_flag,hampel_score,adaptive_clean,adaptive_flag,adaptive_score,selected_clean,fitted,residual_original
2014-02-01,100.6,True,100.6,False,0.2529340348037097,100.6,False,0.2529340348037097,100.6,100.99538791130699,-0.39538791130699735
2014-03-01,102.2,True,100.55,True,3.179742151818297,102.2,False,2.098415696149436,100.55,100.88740382984352,1.312596170156482
2014-04-01,103.3,True,100.69999999999999,True,4.384189936597899,103.3,False,3.372453797383024,100.69999999999999,100.73827624013374,2.561723759866254
2014-05-01,103.8,True,103.8,False,2.794318860688732,103.8,False,2.794318860688732,103.8,100.58796375940958,3.2120362405904217
2014-06-01,101.0,True,101.0,False,0.5665722379603462,101.0,False,0.5665722379603462,101.0,100.47674249549341,0.5232575045065886
2014-07-01,100.4,True,100.4,False,1.423924936672841,100.4,False,1.423924936672841,100.4,100.43441409623274,-0.03441409623273728
2014-08-01,100.8,True,100.8,False,1.782582721473878,100.8,False,0.9584868687299016,100.8,100.47232042202636,0.32767957797364033
2014-09-01,102.9,True,102.9,False,0.14199805462665427,102.9,False,0.14199805462665427,102.9,100.58030450348983,2.319695496510178
2014-10-01,102.4,True,102.4,False,0.2740118710373642,102.4,False,0.0,102.4,100.7294320931996,1.6705679068004002
2014-11-01,101.9,True,101.9,False,0.5058680696074456,101.9,False,0.5058680696074456,101.9,100.87974457392377,1.0202554260762327
2014-12-01,103.0,True,103.0,False,0.337245379738289,103.0,False,0.0,103.0,100.99096583783994,2.009034162160063
2015-01-01,103.1,True,103.1,False,0.31740741622427143,103.1,False,0.31740741622427143,103.1,101.0332942371006,2.066705762899389
2015-02-01,105.3,True,105.3,False,1.7595411116780684,105.3,False,1.5176042088223498,105.3,100.99538791130699,4.3046120886930055
2015-03-01,110.8,True,102.35,True,8.142067025110297,110.8,False,3.372453797382982,102.35,100.88740382984352,9.912596170156476
2015-04-01,114.0,True,102.25,True,5.870567721370391,114.0,False,3.1246816816568836,102.25,100.73827624013374,13.261723759866257
2015-05-01,102.2,True,102.2,False,0.014350867222905456,102.2,False,0.014350867222905456,102.2,100.58796375940958,1.6120362405904274
2015-06-01,100.4,True,100.4,False,0.5425251761007386,100.4,False,0.3961294936608564,100.4,100.47674249549341,-0.07674249549340573
2015-07-01,99.0,True,99.0,False,1.3489815189531966,99.0,False,1.000857255997535,99.0,100.43441409623274,-1.434414096232743
2015-08-01,99.2,True,99.2,False,1.0466235922912663,99.2,False,1.0466235922912663,99.2,100.47232042202636,-1.272320422026354
2015-09-01,102.3,True,102.3,False,0.7782585686268306,102.3,False,0.7782585686268306,102.3,100.58030450348983,1.7196954965101696
2015-10-01,98.7,True,98.7,False,1.1673878529402635,98.7,False,1.0492078480747178,98.7,100.7294320931996,-2.0294320931996026
2015-11-01,102.0,True,102.0,False,0.8504448706443866,102.0,False,0.8504448706443866,102.0,100.87974457392377,1.120255426076227
2015-12-01,100.7,True,100.7,False,0.33724537973830027,100.7,False,0.14051890822429117,100.7,100.99096583783994,-0.29096583783993424
2016-01-01,100.9,True,100.9,False,0.6744907594766005,100.9,False,0.028103781644864458,100.9,101.0332942371006,-0.13329423710059984
2016-02-01,99.6,True,99.6,False,0.8301424732019679,99.6,False,0.8301424732019679,99.6,100.99538791130699,-1.3953879113069974
2016-03-01,101.0,True,101.0,False,0.5395926075812659,101.0,False,0.5395926075812659,101.0,100.88740382984352,0.11259617015647905
2016-04-01,103.5,True,100.4,True,3.2168020836575737,103.5,False,3.2168020836575737,100.4,100.73827624013374,2.761723759866257
2016-05-01,100.1,True,100.1,False,0.5460163291001078,100.1,False,0.5460163291001078,100.1,100.58796375940958,-0.48796375940958114
2016-06-01,99.8,True,99.8,False,0.8243775949158528,99.8,False,0.6744907594766016,99.8,100.47674249549341,-0.6767424954934143
2016-07-01,99.9,True,99.9,False,0.8331944675887316,99.9,False,0.5901794145420168,99.9,100.43441409623274,-0.5344140962327373
2016-08-01,99.7,True,99.7,False,1.0315741027289063,99.7,False,0.8874878414165664,99.7,100.47232042202636,-0.772320422026354
2016-09-01,101.8,True,101.8,False,0.6348148324485569,101.8,False,0.6348148324485569,101.8,100.58030450348983,1.2196954965101696
2016-10-01,102.8,True,102.8,False,1.468009300037301,102.8,False,1.468009300037301,102.8,100.7294320931996,2.0705679068003917
2016-11-01,101.8,True,101.8,False,0.6744907594765953,101.8,False,0.6744907594765953,101.8,100.87974457392377,0.9202554260762241
2016-12-01,100.9,True,100.9,False,0.3372453797382737,100.9,False,0.3372453797382737,100.9,100.99096583783994,-0.0909658378399314
2017-01-01,101.1,True,101.1,False,0.051883904575135184,101.1,False,0.051883904575135184,101.1,101.0332942371006,0.06670576289938879
2017-02-01,101.0,True,101.0,False,0.2248302531588491,101.0,False,0.2248302531588491,101.0,100.99538791130699,0.004612088693008332
2017-03-01,101.8,True,101.8,False,0.8093889113719143,101.8,False,0.8093889113719143,101.8,100.88740382984352,0.9125961701564762
2017-04-01,100.9,True,100.9,False,0.5246039240373483,100.9,False,0.5246039240373483,100.9,100.73827624013374,0.16172375986626264
2017-05-01,101.3,True,101.3,False,0.48177911391185174,101.3,False,0.3372453797382942,101.3,100.58796375940958,0.7120362405904217
2017-06-01,101.6,True,101.6,False,2.697963037906381,101.6,False,0.4215567246728735,101.6,100.47674249549341,1.123257504506583
2017-07-01,100.2,True,100.2,False,2.5630648860110696,100.2,False,2.023472278429813,100.2,100.43441409623274,-0.23441409623274012
2017-08-01,99.9,True,101.1,True,4.046944556859619,99.9,False,2.6016072151240413,101.1,100.47232042202636,-0.5723204220263511
2017-09-01,102.0,True,101.05,True,3.203831107513791,102.0,False,1.5738117721120661,101.05,100.58030450348983,1.4196954965101725
2017-10-01,101.2,True,101.2,False,0.6744907594765952,101.2,False,0.2594195228756141,101.2,100.7294320931996,0.4705679068003974
2017-11-01,100.9,True,100.9,False,0.2890674683470946,100.9,False,0.2890674683470946,100.9,100.87974457392377,0.020255426076232652
2017-12-01,101.0,True,101.0,False,0.10376780915024088,101.0,False,0.10376780915024088,101.0,100.99096583783994,0.00903416216006292
2018-01-01,101.5,True,101.5,False,0.8768379873195814,101.5,False,0.8768379873195814,101.5,101.0332942371006,0.46670576289939447
2018-02-01,100.9,True,100.9,False,0.04496605063178324,100.9,False,0.04496605063178324,100.9,100.99538791130699,-0.09538791130698598
2018-03-01,101.1,True,101.1,False,0.17986420252708182,101.1,False,0.17986420252708182,101.1,100.88740382984352,0.21259617015647336
2018-04-01,100.8,True,100.8,False,0.15565171372537437,100.8,False,0.15565171372537437,100.8,100.73827624013374,0.06172375986625411
2018-05-01,100.0,True,100.0,False,1.2815324430055348,100.0,False,0.5995473417569783,100.0,100.58796375940958,-0.5879637594095755
2018-06-01,100.0,True,100.0,False,1.2815324430055348,100.0,False,0.490538734164806,100.0,100.47674249549341,-0.4767424954934114
2018-07-01,99.3,True,99.3,False,2.2258195062727717,99.3,False,1.8548495885606247,99.3,100.43441409623274,-1.1344140962327458
2018-08-01,100.0,True,100.0,False,1.2740381012335522,100.0,False,0.5554629783924915,100.0,100.47232042202636,-0.4723204220263568
2018-09-01,101.9,True,101.9,False,1.6487551898316797,101.9,False,1.4453373417355553,101.9,100.58030450348983,1.3196954965101781
2018-10-01,101.7,True,101.7,False,1.3489815189531904,101.7,False,0.7708465822589601,101.7,100.7294320931996,0.9705679068003974
2018-11-01,101.4,True,101.4,False,0.8768379873195814,101.4,False,0.5620756328971613,101.4,100.87974457392377,0.5202554260762327
2018-12-01,100.8,True,100.8,False,1.3692985985240163e-14,100.8,False,1.3692985985240163e-14,100.8,100.99096583783994,-0.19096583783993992
2019-01-01,101.0,True,101.0,False,0.24088955695592587,101.0,False,0.11241512657942455,101.0,101.0332942371006,-0.03329423710060553
2019-02-01,100.5,True,100.5,False,0.3372453797382908,100.5,False,0.3372453797382908,100.5,100.99538791130699,-0.49538791130699167
2019-03-01,100.9,True,100.9,False,0.22483025315887217,100.9,False,0.22483025315887217,100.9,100.88740382984352,0.012596170156484732
2019-04-01,101.0,True,101.0,False,0.8093889113719066,101.0,False,0.7708465822589581,101.0,100.73827624013374,0.26172375986625696
2019-05-01,100.7,True,100.7,False,0.0,100.7,False,0.0,100.7,100.58796375940958,0.11203624059042738
2019-06-01,99.5,True,100.7,True,3.2375556454876646,99.5,False,3.2375556454876646,100.7,100.47674249549341,-0.9767424954934114
2019-07-01,99.4,True,99.4,False,2.0234722784297734,99.4,False,2.0234722784297734,99.4,100.43441409623274,-1.0344140962327373
2019-08-01,99.7,True,99.7,False,0.974264430355063,99.7,False,0.974264430355063,99.7,100.47232042202636,-0.772320422026354
2019-09-01,100.7,True,100.7,False,0.6744907594765952,100.7,False,0.6744907594765952,100.7,100.58030450348983,0.1196954965101753
2019-10-01,100.7,True,100.7,False,0.6744907594765952,100.7,False,0.6744907594765952,100.7,100.7294320931996,-0.029432093199602605
2019-11-01,100.1,True,100.1,False,0.20234722784298623,100.1,False,0.20234722784298623,100.1,100.87974457392377,-0.7797445739237787
2019-12-01,99.8,True,99.8,False,0.5395926075812838,99.8,False,0.5395926075812838,99.8,100.99096583783994,-1.19096583783994
2020-01-01,100.2,True,100.2,False,0.06744907594765569,100.2,False,0.06744907594765569,100.2,101.0332942371006,-0.8332942371006027
2020-02-01,99.7,True,99.7,False,0.7494341771962122,99.7,False,0.7494341771962122,99.7,100.99538791130699,-1.2953879113069888
2020-03-01,100.8,True,100.8,False,1.0117361392148687,100.8,False,1.0117361392148687,100.8,100.88740382984352,-0.0874038298435238
2020-04-01,100.8,True,100.8,False,1.0117361392148687,100.8,False,1.0117361392148687,100.8,100.73827624013374,0.06172375986625411
2020-05-01,100.3,True,100.3,False,0.14988683543923392,100.3,False,0.14988683543923392,100.3,100.58796375940958,-0.2879637594095783
2020-06-01,100.2,True,100.2,False,0.245269367082403,100.2,False,0.245269367082403,100.2,100.47674249549341,-0.27674249549340857
2020-07-01,99.4,True,99.4,False,2.10778362336433,99.4,False,2.10778362336433,99.4,100.43441409623274,-1.0344140962327373
2020-08-01,99.8,True,99.8,False,1.686226898691494,99.8,False,1.0117361392149107,99.8,100.47232042202636,-0.6723204220263597
2020-09-01,100.5,False,100.5,False,0.52460392403734,100.5,False,0.05620756328973024,100.5,100.58030450348983,-0.08030450348982754
2020-10-01,101.0,False,101.0,False,0.3372453797382976,101.0,False,0.3372453797382976,101.0,100.7294320931996,0.27056790680039455
2020-11-01,101.3,False,101.3,False,0.6744907594765952,101.3,False,0.6744907594765952,101.3,100.87974457392377,0.4202554260762241
2020-12-01,100.9,False,100.9,False,0.07494341771963826,100.9,False,0.07494341771963826,100.9,100.99096583783994,-0.0909658378399314
2021-01-01,101.3,False,101.3,False,0.6744907594765952,101.3,False,0.6744907594765952,101.3,101.0332942371006,0.26670576289939163
2021-02-01,101.0,False,101.0,False,0.2697963037906304,101.0,False,0.2697963037906304,101.0,100.99538791130699,0.004612088693008332
2021-03-01,101.7,False,101.7,False,1.4453373417355846,101.7,False,1.4453373417355846,101.7,100.88740382984352,0.8125961701564819
2021-04-01,100.7,False,100.7,False,0.6744907594765952,100.7,False,0.6744907594765952,100.7,100.73827624013374,-0.0382762401337402
2021-05-01,101.3,False,101.3,False,0.7708465822589621,101.3,False,0.7708465822589621,101.3,100.58796375940958,0.7120362405904217
2021-06-01,100.2,False,100.2,False,1.5738117721120395,100.2,False,0.9197601265589982,100.2,100.47674249549341,-0.27674249549340857
2021-07-01,100.1,False,100.1,False,1.6380489873003456,100.1,False,1.0492078480747558,100.1,100.43441409623274,-0.33441409623274865
2021-08-01,99.8,False,99.8,False,2.216183923994574,99.8,False,1.7705382436260324,99.8,100.47232042202636,-0.6723204220263597
2021-09-01,101.2,False,101.2,False,0.4292213923942096,101.2,False,0.4292213923942096,101.2,100.58030450348983,0.6196954965101753
2021-10-01,100.9,False,100.9,False,0.13489815189531137,100.9,False,0.13489815189531137,100.9,100.7294320931996,0.17056790680040024
2021-11-01,100.8,False,100.8,False,0.3570833432523168,100.8,False,0.3570833432523168,100.8,100.87974457392377,-0.07974457392377587
2021-12-01,100.6,False,100.6,False,0.39856272150890015,100.6,False,0.39856272150890015,100.6,100.99096583783994,-0.39096583783994276
2022-01-01,101.3,False,101.3,False,0.22483025315885227,101.3,False,0.0613173417705956,101.3,101.0332942371006,0.26670576289939163
2022-02-01,101.6,False,101.6,False,0.6070416835289117,101.6,False,0.23460548155708022,101.6,100.99538791130699,0.6046120886930026
2022-03-01,104.5,False,101.25,True,4.384189936597869,104.5,False,1.761170316411108,101.25,100.88740382984352,3.612596170156479
2022-04-01,103.1,False,103.1,False,1.5898710759091486,103.1,False,0.7119624683363986,103.1,100.73827624013374,2.3617237598662513
2022-05-01,102.7,False,102.7,False,1.1241512657943593,102.7,False,0.23607176581681408,102.7,100.58796375940958,2.1120362405904274
2022-06-01,103.1,False,103.1,False,1.4838796708485427,103.1,False,0.5395926075812647,103.1,100.47674249549341,2.623257504506583
2022-07-01,100.7,False,100.7,False,0.7454897867899167,100.7,False,0.7454897867899167,100.7,100.43441409623274,0.2655859037672599
2022-08-01,101.1,False,101.1,False,0.4175418987236113,101.1,False,0.4175418987236113,101.1,100.47232042202636,0.6276795779736375
2022-09-01,101.9,False,101.9,False,0.6744907594766112,101.9,False,0.6744907594766112,101.9,100.58030450348983,1.3196954965101781
2022-10-01,102.5,False,102.5,False,2.6136516929718345,102.5,False,2.6136516929718345,102.5,100.7294320931996,1.7705679068003946
2022-11-01,100.7,False,100.7,False,0.33724537973827845,100.7,False,0.33724537973827845,100.7,100.87974457392377,-0.1797445739237702
2022-12-01,100.7,False,100.7,False,0.22483025315885444,100.7,False,0.22483025315885444,100.7,100.99096583783994,-0.29096583783993424
2023-01-01,100.8,False,100.8,False,0.22483025315885444,100.8,False,0.22483025315885444,100.8,101.0332942371006,-0.23329423710060837
2023-02-01,100.7,False,100.7,False,0.07494341771961814,100.7,False,0.0,100.7,100.99538791130699,-0.2953879113069888
2023-03-01,101.5,False,101.5,False,2.697963037906333,101.5,False,2.697963037906333,101.5,100.88740382984352,0.612596170156479
2023-04-01,100.2,False,100.2,False,2.248302531588672,100.2,False,2.248302531588672,100.2,100.73827624013374,-0.5382762401337402
2023-05-01,100.5,False,100.5,False,0.8993210126354816,100.5,False,0.04817791139118293,100.5,100.58796375940958,-0.08796375940957546
2023-06-01,100.8,False,100.8,False,0.899321012635439,100.8,False,0.5518560759354024,100.8,100.47674249549341,0.32325750450658575
2023-07-01,99.4,False,100.6,True,4.046944556859619,99.4,False,2.4731327847475266,100.6,100.43441409623274,-1.0344140962327373
2023-08-01,98.6,False,100.5,True,6.407662215027582,100.5,True,6.407662215027582,100.5,100.47232042202636,-1.8723204220263625
2023-09-01,100.5,False,100.5,False,0.0,100.5,False,0.0,100.5,100.58030450348983,-0.08030450348982754
2023-10-01,100.8,False,100.8,False,1.1803588290840055,100.8,False,1.1803588290840055,100.8,100.7294320931996,0.07056790680039171
2023-11-01,100.5,False,100.5,False,0.0,100.5,False,0.0,100.5,100.87974457392377,-0.37974457392377303
2023-12-01,100.7,False,100.7,False,0.5395926075812838,100.7,False,0.5395926075812838,100.7,100.99096583783994,-0.29096583783993424
2024-01-01,100.4,False,100.4,False,0.26979630379062275,100.4,False,0.26979630379062275,100.4,101.0332942371006,-0.6332942371005998
2024-02-01,100.3,False,100.3,False,0.8993210126354816,100.3,False,0.8993210126354816,100.3,100.99538791130699,-0.6953879113069945
2024-03-01,100.5,False,100.5,False,0.1686226898691368,100.5,False,0.0,100.5,100.88740382984352,-0.38740382984352095
2024-04-01,100.2,False,100.2,False,1.3489815189531904,100.2,False,1.124151265794336,100.2,100.73827624013374,-0.5382762401337402
2024-05-01,100.6,False,100.6,False,0.11241512657942722,100.6,False,0.11241512657942722,100.6,100.58796375940958,0.012036240590418856
2024-06-01,102.2,False,100.6,True,3.0833863290359305,102.2,False,3.0833863290359305,100.6,100.47674249549341,1.7232575045065914
2024-07-01,100.0,False,100.0,False,1.1037121518708048,100.0,False,1.1037121518708048,100.0,100.43441409623274,-0.43441409623274296
2024-08-01,100.6,False,100.6,False,0.44966050631773546,100.6,False,0.44966050631773546,100.6,100.47232042202636,0.1276795779736375
2024-09-01,101.5,False,101.5,False,0.6744907594765952,101.5,False,0.14988683543923154,101.5,100.58030450348983,0.9196954965101725
2024-10-01,101.8,False,101.8,False,1.1990946835139353,101.8,False,0.843113449345738,101.8,100.7294320931996,1.0705679068003917
2024-11-01,101.9,False,101.9,False,0.8768379873195814,101.9,False,0.8768379873195814,101.9,100.87974457392377,1.0202554260762327
2024-12-01,101.4,False,101.4,False,0.20234722784298623,101.4,False,0.20234722784298623,101.4,100.99096583783994,0.4090341621600686
2025-01-01,101.2,False,101.2,False,0.22483025315887217,101.2,False,0.22483025315887217,101.2,101.0332942371006,0.16670576289939731
2025-02-01,100.8,False,100.8,False,0.6070416835289395,100.8,False,0.6070416835289395,100.8,100.99538791130699,-0.1953879113069945
2025-03-01,101.5,False,101.5,False,0.7494341771962122,101.5,False,0.7494341771962122,101.5,100.88740382984352,0.612596170156479
2025-04-01,100.7,False,100.7,False,0.5901794145420477,100.7,False,0.5901794145420477,100.7,100.73827624013374,-0.0382762401337402
2025-05-01,101.3,False,101.3,False,0.7494341771962122,101.3,False,0.7494341771962122,101.3,100.58796375940959,0.7120362405904075
2025-06-01,100.8,False,100.8,False,0.06744907594765569,100.8,False,0.06744907594765569,100.8,100.47674249549341,0.32325750450658575
2025-07-01,99.8,False,99.8,False,1.686226898691464,99.8,False,1.686226898691464,99.8,100.43441409623274,-0.6344140962327458
2025-08-01,99.8,False,99.8,False,1.601915553756924,99.8,False,1.601915553756924,99.8,100.47232042202636,-0.6723204220263597
2025-09-01,100.3,False,100.3,False,0.5395926075812838,100.3,False,1.9170180379336307e-14,100.3,100.58030450348983,-0.2803045034898304
2025-10-01,100.9,False,100.9,False,0.9274247942803243,100.9,False,0.9274247942803243,100.9,100.7294320931996,0.17056790680040024
2025-11-01,100.4,False,100.4,False,0.13489815189533055,100.4,False,0.13489815189533055,100.4,100.87974457392377,-0.47974457392376735
2025-12-01,100.2,False,100.2,False,0.20234722784296705,100.2,False,0.20234722784296705,100.2,100.99096583783994,-0.7909658378399342
